
Devices
1000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
154,3,0,0,0,0,0,0,202,300,0
155,0,0,0,0,0,0,0,202,300,0
155,1,0,0,0,0,0,0,202,300,0
155,2,0,0,0,0,0,0,202,300,0
155,3,0,0,0,0,0,0,202,300,0
156,0,0,0,0,0,0,0,202,300,0
156,1,0,0,0,0,0,0,202,300,0
156,2,0,0,0,0,0,0,202,300,0
156,3,0,0,0,0,0,0,202,300,0
157,0,0,0,0,0,0,0,202,300,0
157,1,0,0,0,0,0,0,202,300,0
157,2,0,0,0,0,0,0,202,300,0
157,3,0,0,0,0,0,0,202,300,0
158,0,0,0,0,0,0,0,202,300,0
158,1,0,0,0,0,0,0,202,300,0
158,2,0,0,0,0,0,0,202,300,0
158,3,0,0,0,0,0,0,202,300,0
159,0,0,0,0,0,0,0,202,300,0
159,1,0,0,0,0,0,0,202,300,0
159,2,0,0,0,0,0,0,202,300,0
159,3,0,0,0,0,0,0,202,300,0
160,0,0,0,0,0,0,0,202,300,0
160,1,0,0,0,0,0,0,202,300,0
160,2,0,0,0,0,0,0,202,300,0
160,3,0,0,0,0,0,0,202,300,0
161,0,0,0,0,0,0,0,202,300,0
161,1,0,0,0,0,0,0,202,300,0
161,2,0,0,0,0,0,0,202,300,0
161,3,0,0,0,0,0,0,202,300,0
162,0,0,0,0,0,0,0,202,300,0
162,1,0,0,0,0,0,0,202,300,0
162,2,0,0,0,0,0,0,202,300,0
162,3,0,0,0,0,0,0,202,300,0
163,0,0,0,0,0,0,0,202,300,0
163,1,0,0,0,0,0,0,202,300,0
163,2,0,0,0,0,0,0,202,300,0
163,3,0,0,0,0,0,0,202,300,0
164,0,0,0,0,0,0,0,202,300,0
164,1,0,0,0,0,0,0,202,300,0
164,2,0,0,0,0,0,0,202,300,0
164,3,0,0,0,0,0,0,202,300,0
165,0,0,0,0,0,0,0,202,300,0
165,1,0,0,0,0,0,0,202,300,0
165,2,0,0,0,0,0,0,202,300,0
165,3,0,0,0,0,0,0,202,300,0
166,0,0,0,0,0,0,0,202,300,0
166,1,0,0,0,0,0,0,202,300,0
166,2,0,0,0,0,0,0,202,300,0
166,3,0,0,0,0,0,0,202,300,0
167,0,0,0,0,0,0,0,202,300,0
167,1,0,0,0,0,0,0,202,300,0
167,2,0,0,0,0,0,0,202,300,0
167,3,0,0,0,0,0,0,202,300,0
168,0,0,0,0,0,0,0,202,300,0
168,1,0,0,0,0,0,0,202,300,0
168,2,0,0,0,0,0,0,202,300,0
168,3,0,0,0,0,0,0,202,300,0
169,0,0,0,0,0,0,0,202,300,0
169,1,0,0,0,0,0,0,202,300,0
169,2,0,0,0,0,0,0,202,300,0
169,3,0,0,0,0,0,0,202,300,0
170,0,0,0,0,0,0,0,202,300,0
170,1,0,0,0,0,0,0,202,300,0
170,2,0,0,0,0,0,0,202,300,0
170,3,0,0,0,0,0,0,202,300,0
171,0,0,0,0,0,0,0,202,300,0
171,1,0,0,0,0,0,0,202,300,0
171,2,0,0,0,0,0,0,202,300,0
171,3,0,0,0,0,0,0,202,300,0
172,0,0,0,0,0,0,0,202,300,0
172,1,0,0,0,0,0,0,202,300,0
172,2,0,0,0,0,0,0,202,300,0
172,3,0,0,0,0,0,0,202,300,0
173,0,0,0,0,0,0,0,202,300,0
173,1,0,0,0,0,0,0,202,300,0
173,2,0,0,0,0,0,0,202,300,0
173,3,0,0,0,0,0,0,202,300,0
174,0,0,0,0,0,0,0,202,300,0
174,1,0,0,0,0,0,0,202,300,0
174,2,0,0,0,0,0,0,202,300,0
174,3,0,0,0,0,0,0,202,300,0
175,0,0,0,0,0,0,0,202,300,0
175,1,0,0,0,0,0,0,202,300,0
175,2,0,0,0,0,0,0,202,300,0
175,3,0,0,0,0,0,0,202,300,0
176,0,0,0,0,0,0,0,202,300,0
176,1,0,0,0,0,0,0,202,300,0
176,2,0,0,0,0,0,0,202,300,0
176,3,0,0,0,0,0,0,202,300,0
177,0,0,0,0,0,0,0,202,300,0
177,1,0,0,0,0,0,0,202,300,0
177,2,0,0,0,0,0,0,202,300,0
177,3,0,0,0,0,0,0,202,300,0
178,0,0,0,0,0,0,0,202,300,0
178,1,0,0,0,0,0,0,202,300,0
178,2,0,0,0,0,0,0,202,300,0
178,3,0,0,0,0,0,0,202,300,0
179,0,0,0,0,0,0,0,202,300,0
179,1,0,0,0,0,0,0,202,300,0
179,2,0,0,0,0,0,0,202,300,0
179,3,0,0,0,0,0,0,202,300,0
180,0,0,0,0,0,0,0,202,300,0
180,1,0,0,0,0,0,0,202,300,0
180,2,0,0,0,0,0,0,202,300,0
180,3,0,0,0,0,0,0,202,300,0
181,0,0,0,0,0,0,0,202,300,0
181,1,0,0,0,0,0,0,202,300,0
181,2,0,0,0,0,0,0,202,300,0
181,3,0,0,0,0,0,0,202,300,0
182,0,0,0,0,0,0,0,202,300,0
182,1,0,0,0,0,0,0,202,300,0
182,2,0,0,0,0,0,0,202,300,0
182,3,0,0,0,0,0,0,202,300,0
183,0,0,0,0,0,0,0,202,300,0
183,1,0,0,0,0,0,0,202,300,0
183,2,0,0,0,0,0,0,202,300,0
183,3,0,0,0,0,0,0,202,300,0
184,0,0,0,0,0,0,0,202,300,0
184,1,0,0,0,0,0,0,202,300,0
184,2,0,0,0,0,0,0,202,300,0
184,3,0,0,0,0,0,0,202,300,0
185,0,0,0,0,0,0,0,202,300,0
185,1,0,0,0,0,0,0,202,300,0
185,2,0,0,0,0,0,0,202,300,0
185,3,0,0,0,0,0,0,202,300,0
186,0,0,0,0,0,0,0,202,300,0
186,1,0,0,0,0,0,0,202,300,0
186,2,0,0,0,0,0,0,202,300,0
186,3,0,0,0,0,0,0,202,300,0
187,0,0,0,0,0,0,0,202,300,0
187,1,0,0,0,0,0,0,202,300,0
187,2,0,0,0,0,0,0,202,300,0
187,3,0,0,0,0,0,0,202,300,0
188,0,0,0,0,0,0,0,202,300,0
188,1,0,0,0,0,0,0,202,300,0
188,2,0,0,0,0,0,0,202,300,0
188,3,0,0,0,0,0,0,202,300,0
189,0,0,0,0,0,0,0,202,300,0
189,1,0,0,0,0,0,0,202,300,0
189,2,0,0,0,0,0,0,202,300,0
189,3,0,0,0,0,0,0,202,300,0
190,0,0,0,0,0,0,0,202,300,0
190,1,0,0,0,0,0,0,202,300,0
190,2,0,0,0,0,0,0,202,300,0
190,3,0,0,0,0,0,0,202,300,0
191,0,0,0,0,0,0,0,202,300,0
191,1,0,0,0,0,0,0,202,300,0
191,2,0,0,0,0,0,0,202,300,0
191,3,0,0,0,0,0,0,202,300,0
192,0,0,0,0,0,0,0,202,300,0
192,1,0,0,0,0,0,0,202,300,0
192,2,0,0,0,0,0,0,202,300,0
192,3,0,0,0,0,0,0,202,300,0
193,0,0,0,0,0,0,0,202,300,0
193,1,0,0,0,0,0,0,202,300,0
193,2,0,0,0,0,0,0,202,300,0
193,3,0,0,0,0,0,0,202,300,0
194,0,0,0,0,0,0,0,202,300,0
194,1,0,0,0,0,0,0,202,300,0
194,2,0,0,0,0,0,0,202,300,0
194,3,0,0,0,0,0,0,202,300,0
195,0,0,0,0,0,0,0,202,300,0
195,1,0,0,0,0,0,0,202,300,0
195,2,0,0,0,0,0,0,202,300,0
195,3,0,0,0,0,0,0,202,300,0
196,0,0,0,0,0,0,0,202,300,0
196,1,0,0,0,0,0,0,202,300,0
196,2,0,0,0,0,0,0,202,300,0
196,3,0,0,0,0,0,0,202,300,0
197,0,0,0,0,0,0,0,202,300,0
197,1,0,0,0,0,0,0,202,300,0
197,2,0,0,0,0,0,0,202,300,0
197,3,0,0,0,0,0,0,202,300,0
198,0,0,0,0,0,0,0,202,300,0
198,1,0,0,0,0,0,0,202,300,0
198,2,0,0,0,0,0,0,202,300,0
198,3,0,0,0,0,0,0,202,300,0
199,0,0,0,0,0,0,0,202,300,0
199,1,0,0,0,0,0,0,202,300,0
199,2,0,0,0,0,0,0,202,300,0
199,3,0,0,0,0,0,0,202,300,0
200,0,0,0,0,0,0,0,202,300,0
200,1,0,0,0,0,0,0,202,300,0
200,2,0,0,0,0,0,0,202,300,0
200,3,0,0,0,0,0,0,202,300,0
201,0,0,0,0,0,0,0,202,300,0
201,1,0,0,0,0,0,0,202,300,0
201,2,0,0,0,0,0,0,202,300,0
201,3,0,0,0,0,0,0,202,300,0
202,0,0,0,0,0,0,0,202,300,0
202,1,0,0,0,0,0,0,202,300,0
202,2,0,0,0,0,0,0,202,300,0
202,3,0,0,0,0,0,0,202,300,0
203,0,0,0,0,0,0,0,202,300,0
203,1,0,0,0,0,0,0,202,300,0
203,2,0,0,0,0,0,0,202,300,0
203,3,0,0,0,0,0,0,202,300,0
204,0,0,0,0,0,0,0,202,300,0
204,1,0,0,0,0,0,0,202,300,0
204,2,0,0,0,0,0,0,202,300,0
204,3,0,0,0,0,0,0,202,300,0
205,0,0,0,0,0,0,0,202,300,0
205,1,0,0,0,0,0,0,202,300,0
205,2,0,0,0,0,0,0,202,300,0
205,3,0,0,0,0,0,0,202,300,0
206,0,0,0,0,0,0,0,202,300,0
206,1,0,0,0,0,0,0,202,300,0
206,2,0,0,0,0,0,0,202,300,0
206,3,0,0,0,0,0,0,202,300,0
207,0,0,0,0,0,0,0,202,300,0
207,1,0,0,0,0,0,0,202,300,0
207,2,0,0,0,0,0,0,202,300,0
207,3,0,0,0,0,0,0,202,300,0
208,0,0,0,0,0,0,0,202,300,0
208,1,0,0,0,0,0,0,202,300,0
208,2,0,0,0,0,0,0,202,300,0
208,3,0,0,0,0,0,0,202,300,0
209,0,0,0,0,0,0,0,202,300,0
209,1,0,0,0,0,0,0,202,300,0
209,2,0,0,0,0,0,0,202,300,0
209,3,0,0,0,0,0,0,202,300,0
210,0,0,0,0,0,0,0,202,300,0
210,1,0,0,0,0,0,0,202,300,0
210,2,0,0,0,0,0,0,202,300,0
210,3,0,0,0,0,0,0,202,300,0
211,0,0,0,0,0,0,0,202,300,0
211,1,0,0,0,0,0,0,202,300,0
211,2,0,0,0,0,0,0,202,300,0
211,3,0,0,0,0,0,0,202,300,0
212,0,0,0,0,0,0,0,202,300,0
212,1,0,0,0,0,0,0,202,300,0
212,2,0,0,0,0,0,0,202,300,0
212,3,0,0,0,0,0,0,202,300,0
213,0,0,0,0,0,0,0,202,300,0
213,1,0,0,0,0,0,0,202,300,0
213,2,0,0,0,0,0,0,202,300,0
213,3,0,0,0,0,0,0,202,300,0
214,0,0,0,0,0,0,0,202,300,0
214,1,0,0,0,0,0,0,202,300,0
214,2,0,0,0,0,0,0,202,300,0
214,3,0,0,0,0,0,0,202,300,0
215,0,0,0,0,0,0,0,202,300,0
215,1,0,0,0,0,0,0,202,300,0
215,2,0,0,0,0,0,0,202,300,0
215,3,0,0,0,0,0,0,202,300,0
216,0,0,0,0,0,0,0,202,300,0
216,1,0,0,0,0,0,0,202,300,0
216,2,0,0,0,0,0,0,202,300,0
216,3,0,0,0,0,0,0,202,300,0
217,0,0,0,0,0,0,0,202,300,0
217,1,0,0,0,0,0,0,202,300,0
217,2,0,0,0,0,0,0,202,300,0
217,3,0,0,0,0,0,0,202,300,0
218,0,0,0,0,0,0,0,202,300,0
218,1,0,0,0,0,0,0,202,300,0
218,2,0,0,0,0,0,0,202,300,0
218,3,0,0,0,0,0,0,202,300,0
219,0,0,0,0,0,0,0,202,300,0
219,1,0,0,0,0,0,0,202,300,0
219,2,0,0,0,0,0,0,202,300,0
219,3,0,0,0,0,0,0,202,300,0
220,0,0,0,0,0,0,0,202,300,0
220,1,0,0,0,0,0,0,202,300,0
220,2,0,0,0,0,0,0,202,300,0
220,3,0,0,0,0,0,0,202,300,0
221,0,0,0,0,0,0,0,202,300,0
221,1,0,0,0,0,0,0,202,300,0
221,2,0,0,0,0,0,0,202,300,0
221,3,0,0,0,0,0,0,202,300,0
222,0,0,0,0,0,0,0,202,300,0
222,1,0,0,0,0,0,0,202,300,0
222,2,0,0,0,0,0,0,202,300,0
222,3,0,0,0,0,0,0,202,300,0
223,0,0,0,0,0,0,0,202,300,0
223,1,0,0,0,0,0,0,202,300,0
223,2,0,0,0,0,0,0,202,300,0
223,3,0,0,0,0,0,0,202,300,0
224,0,0,0,0,0,0,0,202,300,0
224,1,0,0,0,0,0,0,202,300,0
224,2,0,0,0,0,0,0,202,300,0
224,3,0,0,0,0,0,0,202,300,0
225,0,0,0,0,0,0,0,202,300,0
225,1,0,0,0,0,0,0,202,300,0
225,2,0,0,0,0,0,0,202,300,0
225,3,0,0,0,0,0,0,202,300,0
226,0,0,0,0,0,0,0,202,300,0
226,1,0,0,0,0,0,0,202,300,0
226,2,0,0,0,0,0,0,202,300,0
226,3,0,0,0,0,0,0,202,300,0
227,0,0,0,0,0,0,0,202,300,0
227,1,0,0,0,0,0,0,202,300,0
227,2,0,0,0,0,0,0,202,300,0
227,3,0,0,0,0,0,0,202,300,0
228,0,0,0,0,0,0,0,202,300,0
228,1,0,0,0,0,0,0,202,300,0
228,2,0,0,0,0,0,0,202,300,0
228,3,0,0,0,0,0,0,202,300,0
229,0,0,0,0,0,0,0,202,300,0
229,1,0,0,0,0,0,0,202,300,0
229,2,0,0,0,0,0,0,202,300,0
229,3,0,0,0,0,0,0,202,300,0
230,0,0,0,0,0,0,0,202,300,0
230,1,0,0,0,0,0,0,202,300,0
230,2,0,0,0,0,0,0,202,300,0
230,3,0,0,0,0,0,0,202,300,0
231,0,0,0,0,0,0,0,202,300,0
231,1,0,0,0,0,0,0,202,300,0
231,2,0,0,0,0,0,0,202,300,0
231,3,0,0,0,0,0,0,202,300,0
232,0,0,0,0,0,0,0,202,300,0
232,1,0,0,0,0,0,0,202,300,0
232,2,0,0,0,0,0,0,202,300,0
232,3,0,0,0,0,0,0,202,300,0
233,0,0,0,0,0,0,0,202,300,0
233,1,0,0,0,0,0,0,202,300,0
233,2,0,0,0,0,0,0,202,300,0
233,3,0,0,0,0,0,0,202,300,0
234,0,0,0,0,0,0,0,202,300,0
234,1,0,0,0,0,0,0,202,300,0
234,2,0,0,0,0,0,0,202,300,0
234,3,0,0,0,0,0,0,202,300,0
235,0,0,0,0,0,0,0,202,300,0
235,1,0,0,0,0,0,0,202,300,0
235,2,0,0,0,0,0,0,202,300,0
235,3,0,0,0,0,0,0,202,300,0
236,0,0,0,0,0,0,0,202,300,0
236,1,0,0,0,0,0,0,202,300,0
236,2,0,0,0,0,0,0,202,300,0
236,3,0,0,0,0,0,0,202,300,0
237,0,0,0,0,0,0,0,202,300,0
237,1,0,0,0,0,0,0,202,300,0
237,2,0,0,0,0,0,0,202,300,0
237,3,0,0,0,0,0,0,202,300,0
238,0,0,0,0,0,0,0,202,300,0
238,1,0,0,0,0,0,0,202,300,0
238,2,0,0,0,0,0,0,202,300,0
238,3,0,0,0,0,0,0,202,300,0
239,0,0,0,0,0,0,0,202,300,0
239,1,0,0,0,0,0,0,202,300,0
239,2,0,0,0,0,0,0,202,300,0
239,3,0,0,0,0,0,0,202,300,0
240,0,0,0,0,0,0,0,202,300,0
240,1,0,0,0,0,0,0,202,300,0
240,2,0,0,0,0,0,0,202,300,0
240,3,0,0,0,0,0,0,202,300,0
241,0,0,0,0,0,0,0,202,300,0
241,1,0,0,0,0,0,0,202,300,0
241,2,0,0,0,0,0,0,202,300,0
241,3,0,0,0,0,0,0,202,300,0
242,0,0,0,0,0,0,0,202,300,0
242,1,0,0,0,0,0,0,202,300,0
242,2,0,0,0,0,0,0,202,300,0
242,3,0,0,0,0,0,0,202,300,0
243,0,0,0,0,0,0,0,202,300,0
243,1,0,0,0,0,0,0,202,300,0
243,2,0,0,0,0,0,0,202,300,0
243,3,0,0,0,0,0,0,202,300,0
244,0,0,0,0,0,0,0,202,300,0
244,1,0,0,0,0,0,0,202,300,0
244,2,0,0,0,0,0,0,202,300,0
244,3,0,0,0,0,0,0,202,300,0
245,0,0,0,0,0,0,0,202,300,0
245,1,0,0,0,0,0,0,202,300,0
245,2,0,0,0,0,0,0,202,300,0
245,3,0,0,0,0,0,0,202,300,0
246,0,0,0,0,0,0,0,202,300,0
246,1,0,0,0,0,0,0,202,300,0
246,2,0,0,0,0,0,0,202,300,0
246,3,0,0,0,0,0,0,202,300,0
247,0,0,0,0,0,0,0,202,300,0
247,1,0,0,0,0,0,0,202,300,0
247,2,0,0,0,0,0,0,202,300,0
247,3,0,0,0,0,0,0,202,300,0
248,0,0,0,0,0,0,0,202,300,0
248,1,0,0,0,0,0,0,202,300,0
248,2,0,0,0,0,0,0,202,300,0
248,3,0,0,0,0,0,0,202,300,0
249,0,0,0,0,0,0,0,202,300,0
249,1,0,0,0,0,0,0,202,300,0
249,2,0,0,0,0,0,0,202,300,0
249,3,0,0,0,0,0,0,202,300,0
250,0,0,0,0,0,0,0,202,300,0
250,1,0,0,0,0,0,0,202,300,0
250,2,0,0,0,0,0,0,202,300,0
250,3,0,0,0,0,0,0,202,300,0
251,0,0,0,0,0,0,0,202,300,0
251,1,0,0,0,0,0,0,202,300,0
251,2,0,0,0,0,0,0,202,300,0
251,3,0,0,0,0,0,0,202,300,0
252,0,0,0,0,0,0,0,202,300,0
252,1,0,0,0,0,0,0,202,300,0
252,2,0,0,0,0,0,0,202,300,0
252,3,0,0,0,0,0,0,202,300,0
253,0,0,0,0,0,0,0,202,300,0
253,1,0,0,0,0,0,0,202,300,0
253,2,0,0,0,0,0,0,202,300,0
253,3,0,0,0,0,0,0,202,300,0
254,0,0,0,0,0,0,0,202,300,0
254,1,0,0,0,0,0,0,202,300,0
254,2,0,0,0,0,0,0,202,300,0
254,3,0,0,0,0,0,0,202,300,0
255,0,0,0,0,0,0,0,202,300,0
255,1,0,0,0,0,0,0,202,300,0
255,2,0,0,0,0,0,0,202,300,0
255,3,0,0,0,0,0,0,202,300,0
256,0,0,0,0,0,0,0,202,300,0
256,1,0,0,0,0,0,0,202,300,0
256,2,0,0,0,0,0,0,202,300,0
256,3,0,0,0,0,0,0,202,300,0
257,0,0,0,0,0,0,0,202,300,0
257,1,0,0,0,0,0,0,202,300,0
257,2,0,0,0,0,0,0,202,300,0
257,3,0,0,0,0,0,0,202,300,0
258,0,0,0,0,0,0,0,202,300,0
258,1,0,0,0,0,0,0,202,300,0
258,2,0,0,0,0,0,0,202,300,0
258,3,0,0,0,0,0,0,202,300,0
259,0,0,0,0,0,0,0,202,300,0
259,1,0,0,0,0,0,0,202,300,0
259,2,0,0,0,0,0,0,202,300,0
259,3,0,0,0,0,0,0,202,300,0
260,0,0,0,0,0,0,0,202,300,0
260,1,0,0,0,0,0,0,202,300,0
260,2,0,0,0,0,0,0,202,300,0
260,3,0,0,0,0,0,0,202,300,0
261,0,0,0,0,0,0,0,202,300,0
261,1,0,0,0,0,0,0,202,300,0
261,2,0,0,0,0,0,0,202,300,0
261,3,0,0,0,0,0,0,202,300,0
262,0,0,0,0,0,0,0,202,300,0
262,1,0,0,0,0,0,0,202,300,0
262,2,0,0,0,0,0,0,202,300,0
262,3,0,0,0,0,0,0,202,300,0
263,0,0,0,0,0,0,0,202,300,0
263,1,0,0,0,0,0,0,202,300,0
263,2,0,0,0,0,0,0,202,300,0
263,3,0,0,0,0,0,0,202,300,0
264,0,0,0,0,0,0,0,202,300,0
264,1,0,0,0,0,0,0,202,300,0
264,2,0,0,0,0,0,0,202,300,0
264,3,0,0,0,0,0,0,202,300,0
265,0,0,0,0,0,0,0,202,300,0
265,1,0,0,0,0,0,0,202,300,0
265,2,0,0,0,0,0,0,202,300,0
265,3,0,0,0,0,0,0,202,300,0
266,0,0,0,0,0,0,0,202,300,0
266,1,0,0,0,0,0,0,202,300,0
266,2,0,0,0,0,0,0,202,300,0
266,3,0,0,0,0,0,0,202,300,0
267,0,0,0,0,0,0,0,202,300,0
267,1,0,0,0,0,0,0,202,300,0
267,2,0,0,0,0,0,0,202,300,0
267,3,0,0,0,0,0,0,202,300,0
268,0,0,0,0,0,0,0,202,300,0
268,1,0,0,0,0,0,0,202,300,0
268,2,0,0,0,0,0,0,202,300,0
268,3,0,0,0,0,0,0,202,300,0
269,0,0,0,0,0,0,0,202,300,0
269,1,0,0,0,0,0,0,202,300,0
269,2,0,0,0,0,0,0,202,300,0
269,3,0,0,0,0,0,0,202,300,0
270,0,0,0,0,0,0,0,202,300,0
270,1,0,0,0,0,0,0,202,300,0
270,2,0,0,0,0,0,0,202,300,0
270,3,0,0,0,0,0,0,202,300,0
271,0,0,0,0,0,0,0,202,300,0
271,1,0,0,0,0,0,0,202,300,0
271,2,0,0,0,0,0,0,202,300,0
271,3,0,0,0,0,0,0,202,300,0
272,0,0,0,0,0,0,0,202,300,0
272,1,0,0,0,0,0,0,202,300,0
272,2,0,0,0,0,0,0,202,300,0
272,3,0,0,0,0,0,0,202,300,0
273,0,0,0,0,0,0,0,202,300,0
273,1,0,0,0,0,0,0,202,300,0
273,2,0,0,0,0,0,0,202,300,0
273,3,0,0,0,0,0,0,202,300,0
274,0,0,0,0,0,0,0,202,300,0
274,1,0,0,0,0,0,0,202,300,0
274,2,0,0,0,0,0,0,202,300,0
274,3,0,0,0,0,0,0,202,300,0
275,0,0,0,0,0,0,0,202,300,0
275,1,0,0,0,0,0,0,202,300,0
275,2,0,0,0,0,0,0,202,300,0
275,3,0,0,0,0,0,0,202,300,0
276,0,0,0,0,0,0,0,202,300,0
276,1,0,0,0,0,0,0,202,300,0
276,2,0,0,0,0,0,0,202,300,0
276,3,0,0,0,0,0,0,202,300,0
277,0,0,0,0,0,0,0,202,300,0
277,1,0,0,0,0,0,0,202,300,0
277,2,0,0,0,0,0,0,202,300,0
277,3,0,0,0,0,0,0,202,300,0
278,0,0,0,0,0,0,0,202,300,0
278,1,0,0,0,0,0,0,202,300,0
278,2,0,0,0,0,0,0,202,300,0
278,3,0,0,0,0,0,0,202,300,0
279,0,0,0,0,0,0,0,202,300,0
279,1,0,0,0,0,0,0,202,300,0
279,2,0,0,0,0,0,0,202,300,0
279,3,0,0,0,0,0,0,202,300,0
280,0,0,0,0,0,0,0,202,300,0
280,1,0,0,0,0,0,0,202,300,0
280,2,0,0,0,0,0,0,202,300,0
280,3,0,0,0,0,0,0,202,300,0
281,0,0,0,0,0,0,0,202,300,0
281,1,0,0,0,0,0,0,202,300,0
281,2,0,0,0,0,0,0,202,300,0
281,3,0,0,0,0,0,0,202,300,0
282,0,0,0,0,0,0,0,202,300,0
282,1,0,0,0,0,0,0,202,300,0
282,2,0,0,0,0,0,0,202,300,0
282,3,0,0,0,0,0,0,202,300,0
283,0,0,0,0,0,0,0,202,300,0
283,1,0,0,0,0,0,0,202,300,0
283,2,0,0,0,0,0,0,202,300,0
283,3,0,0,0,0,0,0,202,300,0
284,0,0,0,0,0,0,0,202,300,0
284,1,0,0,0,0,0,0,202,300,0
284,2,0,0,0,0,0,0,202,300,0
284,3,0,0,0,0,0,0,202,300,0
285,0,0,0,0,0,0,0,202,300,0
285,1,0,0,0,0,0,0,202,300,0
285,2,0,0,0,0,0,0,202,300,0
285,3,0,0,0,0,0,0,202,300,0
286,0,0,0,0,0,0,0,202,300,0
286,1,0,0,0,0,0,0,202,300,0
286,2,0,0,0,0,0,0,202,300,0
286,3,0,0,0,0,0,0,202,300,0
287,0,0,0,0,0,0,0,202,300,0
287,1,0,0,0,0,0,0,202,300,0
287,2,0,0,0,0,0,0,202,300,0
287,3,0,0,0,0,0,0,202,300,0
288,0,0,0,0,0,0,0,202,300,0
288,1,0,0,0,0,0,0,202,300,0
288,2,0,0,0,0,0,0,202,300,0
288,3,0,0,0,0,0,0,202,300,0
289,0,0,0,0,0,0,0,202,300,0
289,1,0,0,0,0,0,0,202,300,0
289,2,0,0,0,0,0,0,202,300,0
289,3,0,0,0,0,0,0,202,300,0
290,0,0,0,0,0,0,0,202,300,0
290,1,0,0,0,0,0,0,202,300,0
290,2,0,0,0,0,0,0,202,300,0
290,3,0,0,0,0,0,0,202,300,0
291,0,0,0,0,0,0,0,202,300,0
291,1,0,0,0,0,0,0,202,300,0
291,2,0,0,0,0,0,0,202,300,0
291,3,0,0,0,0,0,0,202,300,0
292,0,0,0,0,0,0,0,202,300,0
292,1,0,0,0,0,0,0,202,300,0
292,2,0,0,0,0,0,0,202,300,0
292,3,0,0,0,0,0,0,202,300,0
293,0,0,0,0,0,0,0,202,300,0
293,1,0,0,0,0,0,0,202,300,0
293,2,0,0,0,0,0,0,202,300,0
293,3,0,0,0,0,0,0,202,300,0
294,0,0,0,0,0,0,0,202,300,0
294,1,0,0,0,0,0,0,202,300,0
294,2,0,0,0,0,0,0,202,300,0
294,3,0,0,0,0,0,0,202,300,0
295,0,0,0,0,0,0,0,202,300,0
295,1,0,0,0,0,0,0,202,300,0
295,2,0,0,0,0,0,0,202,300,0
295,3,0,0,0,0,0,0,202,300,0
296,0,0,0,0,0,0,0,202,300,0
296,1,0,0,0,0,0,0,202,300,0
296,2,0,0,0,0,0,0,202,300,0
296,3,0,0,0,0,0,0,202,300,0
297,0,0,0,0,0,0,0,202,300,0
297,1,0,0,0,0,0,0,202,300,0
297,2,0,0,0,0,0,0,202,300,0
297,3,0,0,0,0,0,0,202,300,0
298,0,0,0,0,0,0,0,202,300,0
298,1,0,0,0,0,0,0,202,300,0
298,2,0,0,0,0,0,0,202,300,0
298,3,0,0,0,0,0,0,202,300,0
299,0,0,0,0,0,0,0,202,300,0
299,1,0,0,0,0,0,0,202,300,0
299,2,0,0,0,0,0,0,202,300,0
299,3,0,0,0,0,0,0,202,300,0
300,0,0,0,0,0,0,0,202,300,0
300,1,0,0,0,0,0,0,202,300,0
300,2,0,0,0,0,0,0,202,300,0
300,3,0,0,0,0,0,0,202,300,0
301,0,0,0,0,0,0,0,202,300,0
301,1,0,0,0,0,0,0,202,300,0
301,2,0,0,0,0,0,0,202,300,0
301,3,0,0,0,0,0,0,202,300,0
302,0,0,0,0,0,0,0,202,300,0
302,1,0,0,0,0,0,0,202,300,0
302,2,0,0,0,0,0,0,202,300,0
302,3,0,0,0,0,0,0,202,300,0
303,0,0,0,0,0,0,0,202,300,0
303,1,0,0,0,0,0,0,202,300,0
303,2,0,0,0,0,0,0,202,300,0
303,3,0,0,0,0,0,0,202,300,0
304,0,0,0,0,0,0,0,202,300,0
304,1,0,0,0,0,0,0,202,300,0
304,2,0,0,0,0,0,0,202,300,0
304,3,0,0,0,0,0,0,202,300,0
305,0,0,0,0,0,0,0,202,300,0
305,1,0,0,0,0,0,0,202,300,0
305,2,0,0,0,0,0,0,202,300,0
305,3,0,0,0,0,0,0,202,300,0
306,0,0,0,0,0,0,0,202,300,0
306,1,0,0,0,0,0,0,202,300,0
306,2,0,0,0,0,0,0,202,300,0
306,3,0,0,0,0,0,0,202,300,0
307,0,0,0,0,0,0,0,202,300,0
307,1,0,0,0,0,0,0,202,300,0
307,2,0,0,0,0,0,0,202,300,0
307,3,0,0,0,0,0,0,202,300,0
308,0,0,0,0,0,0,0,202,300,0
308,1,0,0,0,0,0,0,202,300,0
308,2,0,0,0,0,0,0,202,300,0
308,3,0,0,0,0,0,0,202,300,0
309,0,0,0,0,0,0,0,202,300,0
309,1,0,0,0,0,0,0,202,300,0
309,2,0,0,0,0,0,0,202,300,0
309,3,0,0,0,0,0,0,202,300,0
310,0,0,0,0,0,0,0,202,300,0
310,1,0,0,0,0,0,0,202,300,0
310,2,0,0,0,0,0,0,202,300,0
310,3,0,0,0,0,0,0,202,300,0
311,0,0,0,0,0,0,0,202,300,0
311,1,0,0,0,0,0,0,202,300,0
311,2,0,0,0,0,0,0,202,300,0
311,3,0,0,0,0,0,0,202,300,0
